speechid	speechpath	speaker_id	review_score	transcript	category	speaker_gender	speaker_age
hYxvkCX3IrdJrfJd6noJ	audio/4bc899cf-3994-42f8-b08e-e5b6b85c5162.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആകെ മുങ്ങിയാൽ കുളിരില്ല.	proverb	Male	30-40
hZIOQaDvpisaRP26OhcB	audio/889f9e23-b3b6-47c7-a477-6b177a7d0a71.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	എന്നെ കൊല്ലരുതേ	story	Male	30-40
hjOuubmy8v1Yb89MQj7E	audio/0bf3821d-2ff7-4ce9-a8d3-e377626f84f0.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	3	മീനത്തിൽ മഴ പെയ്താൽ മീനിനും ഇരയില്ല.	proverb	default	default
hpbk05LZnIbOnOPxQivP	audio/ea98ff3f-bc47-459a-8c71-96b8d537e459.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഞാന്‍ കുടിക്കുന്ന ഉറവയില്‍ നിന്നാണ് നീ കുടിക്കുന്നത് എന്നായി ചെന്നായയുടെ അടുത്ത ആരോപണം	story	Female	30-40
hsex85E3593WZ922OPfC	audio/4ae5795f-fd14-496e-956c-d20a8dee2134.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഓടുന്ന പട്ടിയ്ക്കു ഒരു മുഴം മുമ്പേ.	proverb	Male	30-40
htJGhNotJBNGmRjz9sxj	audio/1f2c14a6-8416-4476-8d67-c42fbd3f5ab1.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഇസോപ്പ്,കഥകളെഴുതിയിരുന്നില്ല	story	default	default
hu8mv79UnakBA8Hu9tgd	audio/8c7d8aa0-2645-4fdb-b5a1-a8ee3baee1b7.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	അരിമണിയൊന്ന് കൊറിക്കാനില്ല കരിവളയിട്ട്‌ കിലുക്കാൻ മോഹം.	proverb	default	default
hvEV2PCTY2rehDohQOLW	audio/b1292a3b-4087-48cf-a5e9-927c0c428235.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഞാന്‍ കുടിക്കുന്ന ഉറവയില്‍ നിന്നാണ് നീ കുടിക്കുന്നത് എന്നായി ചെന്നായയുടെ അടുത്ത ആരോപണം	story	Male	30-40
hwXoyzNTOzVjC5AipBgS	audio/38094aab-467b-4aec-9d4c-84b49393fc12.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	പോകാനിനി ഒരിടം ബാക്കിയില്ല.	conversation	Male	20-30
hxj2QDL1EucwV27Yc9MG	audio/72f468f8-76e0-450f-9cda-fa7f9a870473.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉള്ളതു പറഞ്ഞാൽ ഉറിയും ചിരിക്കും.	proverb	Male	30-40
i0Vn5rwFd9BB4JwYVXY8	audio/8cb7d5f5-be51-4f93-be99-64f038199bd6.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	കിട്ടാത്ത മുന്തിരി പുളിയ്ക്കും	story	Female	30-40
i0v7ZsFKkLirl92rQrDa	audio/02f9dc5c-f120-4e87-a106-ba90ea44cda9.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	സത്യം പറയാമല്ലോ!	conversation	Male	30-40
i3oulTsGd1nlAPY4s6Qu	audio/50718c49-dfa7-4b8e-ab1d-894f0052fcd2.wav	qVGU9K7MBUgTzvAilwgYHU31gPR2	3	നാളെ എനിയ്ക്ക് അവധിയാണ്.	conversation	Male	20-30
i4fVtfC8Aw7wMzpZ3Rhb	audio/a1fc24d0-d523-457b-bd79-54536762ef9b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വെട്ടാൻ വരുന്ന പോത്തിനോട് വേദമോതാൻ നിൽക്കരുത്.	proverb	Male	30-40
iCMPsGLfG8NxWfTC8k6j	audio/5f0c26ac-b0fe-4c38-91be-99a8fc17fb1f.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഇതെല്ലാം ഞങ്ങളുടെ പണിയായുധങ്ങളാണ്.	conversation	Female	30-40
iD2d5qby23VkRNZNubYu	audio/abd51a3f-34dc-4e14-9898-095e93fd8b7e.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ചോറു കുറച്ചുകൂടി എടുക്കട്ടേ?	conversation	Female	30-40
iDON6ZHbsbxUM0YMZUEB	audio/048b1e95-d831-462e-9b43-ec9eb2899ba8.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	കഷണ്ടിക്കാരനും ഈച്ചയും	story	default	default
iEinHw7NpvgqNWTJDm0z	audio/bb4dbbf8-06ea-4660-bd5e-638135138fce.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഇവിടെ ഒരിത്തിരി പണിയുണ്ടായിരുന്നു.	conversation	default	default
iPWzzuZrclMWVFNM9O0M	audio/3c9929a7-f61f-4875-b223-1808a61e0112.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വിദ്യാധനം സർവ്വധനാൽ പ്രധാനം.	proverb	Male	30-40
iYrfVaC9UORi6lt3hJoW	audio/e6002faa-649b-4e7e-b85b-f1553859d938.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഓന്തിനു വേലി സാക്ഷി വേലിക്കു്‌ ഓന്തു സാക്ഷി.	proverb	Male	30-40
iafT0BNpghZP8UP1tWKB	audio/89e45143-94dc-4a72-8dc8-9eec7fc891f0.wav	QgeGxPRrkCNIikXg0epRmMu2agu1	3	സന്തോഷിച്ചാട്ടേ സന്തോഷിച്ചാട്ടേ.	conversation	Male	30-40
ib2jGaKnGlli0nMQDh1q	audio/bdec5486-5ecf-4d66-9650-7031872f0efc.wav	mYTyO3jrvgZv1XU0pZwRbSwwuhC3	3	ആഴത്തിൽ ഉഴുതു അകലെ നടണം.	proverb	default	default
iw4jdUyzskRO6VDvj2jy	audio/67171cfe-df6d-4fbf-a476-48e5369b2448.wav	yG2SwfqJtLSRQdJnXBQIbqVXeTx1	3	കുംഭത്തിൽ മഴ പെയ്താൽ കുപ്പയിലും മാണിക്യം.	proverb	default	default
j5t47VSO3OnM9xiWLa1g	audio/f4990524-2ca7-4df5-86ec-ad39187d0ac5.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കടം അപകടം സ്നേഹത്തിനു വികടം.	proverb	Male	30-40
jA9Y3qriFFOIuoTakciK	audio/b4d36de5-2a47-4f40-a4fc-94b929a60652.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	3	വേലി ചാടുന്ന പശുവിനു കോലുകൊണ്ട് മരണം.	proverb	default	default
jNDG9StNqnLVi2tpGoLj	audio/afbe9e92-4c25-4725-bf2c-a76492c91ee1.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	ഒരു വെടിക്കു രണ്ടു പക്ഷി.	proverb	default	default
jR9Krnff4k51OhFJCh0B	audio/ab1e898a-672a-41fd-a635-723f463c8132.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	അങ്ങാടിയിൽ തോറ്റതിനമ്മയോട്.	proverb	default	default
jRXGWor0UtVocsOExHRk	audio/a13b9481-3544-49f4-bc45-53955d34f9d4.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഒറ്റകണ്ണന്‍ മാൻപേട	story	Female	30-40
jRv6IvwV87kiDs5SH45h	audio/93fec5ef-5136-432d-92f2-43a951bd9644.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	എന്റെ അമ്മയുടെ വീടിനടുത്താണ് അവന്റെയും വീട്.	conversation	Male	30-40
jS0zVbSHIqFJX5di1pm1	audio/b056bcba-00c6-4dc9-9ca7-ed3887fa12b2.wav	3jBdkUX9NmUhEU9cikIgOsfM1KN2	3	അണ്ണാൻ മൂത്താലും മരം കേറ്റം മറക്കുമോ?	proverb	default	default
jUje75jmTMYIDOhKnY99	audio/9d273678-4583-452f-87f6-bebba3a2eb78.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	നേരം വേളുത്തു, എഴുന്നേൽക്കുന്നില്ലേ?	conversation	default	default
jVl7404EkrjOGU9ZIccs	audio/495e569b-b8c5-4a7b-8143-c994a61391fd.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	എല്ലാം ശരിയാകും.	conversation	Female	30-40
jWllcbmy6ETRl8An8DRx	audio/3074a6fa-386f-4e8b-b098-7ce3ba9c6b9b.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	നിറകുടം തുളുമ്പില്ല.	proverb	default	default
jXgY6mZ75Dp2qkcRl9hj	audio/bfb0ae97-9e79-4eab-b1e2-8810983b7f50.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	എത്ര സപ്ലി ഉണ്ട്?	conversation	Male	30-40
jZUAQ9UBd0PUn0qBnf14	audio/02457ea3-5842-4258-8fdd-41629522b8be.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	പൊന്മുട്ടയിടുന്ന താറാവ്	story	default	default
jZzTVbHKV0iqeH1gtcQ3	audio/765ab424-086f-43cf-9558-b6d66e02da1e.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	വേറെ വിശേഷമൊന്നുമില്ല.	conversation	Male	30-40
jaINynTkfmm9U6ArqQES	audio/af0ee602-7fea-4b99-97fc-133d629f5025.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	എന്നാലിന്നു അത്താഴപ്പട്ടിണി കിടക്കാന്‍ എനിക്കുദ്ദേശമില്ല	story	Male	30-40
jaRZrdfzFUsvDqnLlIqD	audio/d1bb6e44-930e-498d-ad30-32d577c654fd.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ചങ്ങലയ്ക്കു ഭ്രാന്തു പിടിച്ചാലോ?	proverb	Female	30-40
jc8zWxgMmHe1vGez8cOH	audio/b80dc49a-c760-4c7a-a782-991f5ddc4091.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ചങ്ങാതിയെ അറിഞ്ഞാല്‍ ആളെയറിയാം	story	default	default
jcsW1bjHXSFA7O70Dsh1	audio/69e0e980-a6b1-4b88-9f2c-2292e60f9345.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	രണ്ടു ചങ്ങാതിമാരും ഒരു കരടിയും	story	Male	30-40
jf5lXII1fqrvQsYFbdte	audio/4ed3f0f4-db8f-4b35-9939-d171a56809a1.wav	g4eAoN3BEuVoazRlmPi4Ud2zTHd2	3	തേനൊഴിച്ചു വളർത്തിയാലും കാഞ്ഞിരം കയ്ക്കും.	proverb	default	default
jfxFvjXOiXL9Kph46u7e	audio/3ede1e60-af6c-4f49-bb55-599b7ec5619a.wav	WnrwjCDN1PgNuCK4IrstUpDLJB93	3	അകത്തുള്ളത് മുഖത്ത് വിളങ്ങും.	proverb	default	default
ji5Ws4mnoqDd30XNMWxr	audio/c511a00e-5714-4027-a62d-75696bd8b553.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉറുമ്പും പുൽച്ചാടിയും	story	Male	30-40
jiDJNC3zHZqEHTJjg124	audio/a787a6aa-1296-448e-8b3b-4623c844b0d8.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	നീ താജ്മഹൽ കണ്ടിട്ടുണ്ടോ?	conversation	Male	30-40
jkFRwkySCqHQIUnIRcFg	audio/8f76b6b0-4002-4944-8c7d-35e043bf2991.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉപ്പോളം പോരുമോ ഉപ്പിലിട്ടത്?	proverb	Male	30-40
jp7OtauWoMwdHSLuJxKw	audio/996bf789-c4c1-4d0d-8f94-492e0a21a0a7.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഇവിടെയൊക്കെ നല്ല തണുപ്പാണ്.	conversation	Male	30-40
jwF5c7fFxLID5cC2SiSz	audio/97b71478-99c4-4e85-aa01-f3fd65a97a50.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	എല്ലാ പക്ഷികളും എന്റെ ജന്മ ശത്രുക്കളാണ്	story	Male	30-40
jwHBk41IDAFqBDDNXVcw	audio/64e52b49-ba60-4718-9f3f-cdc244eff728.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ദൈവവും വണ്ടിക്കാരനും	story	Male	30-40
jwOadFx1DS4HvGfp0Qfb	audio/e929abcb-0e71-4cde-b739-fb3c82ec738a.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	അയ്യോ ഞാന്‍ എലിയല്ല ഞാന്‍ കിളിയാണ്	story	Female	30-40
jxNuZt5I7MOUkhzlQqhU	audio/841feebe-12a8-446c-a8ae-a0dc93f383cd.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	എന്നു പറഞ്ഞ വവ്വാല്‍ രണ്ടാമതും രക്ഷപ്പെട്ടു	story	Female	30-40
jy6xAmHQ2c4gBJeSgHNs	audio/4f218012-10a5-4672-af85-45fb86af99e1.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	എന്നാലതിനെ കൊല്ലാന്‍ ഒരു കാരണം കണ്ടെത്തിയിട്ട് മതി ശാപ്പിടാന്‍ എന്നു ചെന്നായ് ഉറപ്പിച്ചു	story	default	default
k1Mhw24owvIcPLRBdj7k	audio/bdddf487-3e15-4f54-8436-70c16b255210.wav	oVjbRnnCkWZJaESddUmdfQJY5Eo2	3	ഇല്ലംനിറ വല്ലം നിറ പെട്ടി നിറ പത്തായം നിറ.	proverb	default	default
k4aLiigTMlZuInyVHqkx	audio/5bab0ee6-39b0-462a-b939-f60d69c27d8f.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	സമ്പത്ത് കാലത്ത് തൈപത്ത് വച്ചാൽ ആപത്ത് കാലത്ത് കാ പത്തു തിന്നാം.	proverb	Female	30-40
k5Dn40ldCXS0gt6OW32B	audio/36222318-95dc-4c00-8e0c-493327546882.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഞാൻ പാവമാണ്.	conversation	Male	30-40
k9d7hT6PRYoq4EX9oYVM	audio/c355e6a0-5efc-42d5-9428-4cbb42000484.wav	auhdiv2PoHhQTa5PUnLtDKg9q353	3	സൂചികൊണ്ടെടുക്കേണ്ടത് തൂമ്പ കൊണ്ടെടുക്കരുത്.	proverb	default	default
kB7GksQ4TEmw4DiftUE7	audio/18ec3352-c12b-48e7-854d-c1c39c3dc9a8.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഉള്ളതു പറഞ്ഞാൽ കള്ളനു തുള്ളൽ.	proverb	Female	30-40
kFxnQL0I1xNQ5epKA3XA	audio/41020e91-1a7e-4726-ba74-30c24edb7a14.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	മീശ വടിച്ചാൽ ഇനി വരുമോ ആവോ?	conversation	Male	30-40
kGAaq2qZ0j6TQSerdYql	audio/7924d78c-70f2-407a-a527-2ea36d7a667d.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	ഉപ്പു കച്ചവടക്കാരന്റെ കഴുത	story	default	default
kJ1Mgx1pz9NX3pjEwOJS	audio/225dd524-277c-4d69-b71b-948b7305d2f6.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	തലയിലെഴുത്ത് തലോടിയാൽ പോകുമോ?	proverb	Male	30-40
kJDcD0GlmgFyvWdA6bgz	audio/65075935-a395-4f82-95b7-0b8ca3fb5d86.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	നീ ധൈര്യമായിട്ടിരിക്കണം.	conversation	Female	30-40
kTIX1sEQTpu0eafkFni8	audio/bf3899e9-dcd9-49c9-82cb-4954c3ab7ccc.wav	Li6cyWawv0TavTANle4yTmzCDty2	3	നിന്നെ കാണാൻ നല്ല ഭംഗിയുണ്ട്.	conversation	Female	50-60
kVeekET18IiA4izECQLy	audio/2ecf46c8-fbc9-4a07-b734-5aca0bae9c8f.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	നാളെ ആരുടെ കല്യാണമാണ്.	conversation	default	default
kcXDeoCBwj2522isxccq	audio/7d49df1e-7341-4d21-96fb-9791532c20af.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	എല്ലാരും‌ തേങ്ങ ഉടയ്ക്കുമ്പോൾ ഞാനൊരു ചിരട്ടയെങ്കിലും ഉടയ്ക്കണ്ടേ?	proverb	Male	30-40
ki28lhYkP8Os1OkRn11S	audio/d99b3a5b-3d1a-4dd5-a675-ba112456c25a.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	കൈനോട്ടക്കാരൻ	story	Female	30-40
kjEwnzV1vlDBY6W9PvvY	audio/bad0cac4-2957-41f0-be9c-f9d4d4f23187.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഗുണപാഠം: ചേരാത്തത് തിരഞ്ഞെടുത്താല്‍ ആപത്തു നിശ്ചയം	story	Male	30-40
kksMGbTDvJEisEFOy3gB	audio/ed6b779d-2988-463a-bb64-d358b0802d7b.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	നായയും എല്ലിന്‍ കഷ്ണവും	story	Female	30-40
kl5mf3AT2Ty5DmdlsBHT	audio/43f2a300-bd7e-4e8b-97b6-cf5794f59996.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	വെടിക്കെട്ടുകാരന്റെ പട്ടിയെ ഉടുക്ക് കൊട്ടി പേടിപ്പിക്കരുത്.	proverb	Male	30-40
koRxWr0ralTae29uPmHB	audio/c644e6cb-4361-4342-bffb-231afee68b11.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഉണ്ട ചോറിൽ കല്ലിടരുതു.	proverb	Female	30-40
kp1qMKtQETQ9rpuWOtlB	audio/713d8dca-e378-4aef-b061-fd635e3e1cc0.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉള്ളം കൈയ്യിൽ നിന്ന് രോമം പറിക്കാമോ?	proverb	Male	30-40
kyRqUU7z2ZaiHNgErVCm	audio/a78a4438-9253-4e93-8c47-64afc5251390.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	ഉടന്‍ തന്നെ അവന്‍ സിംഹത്തിന്റെ അടുത്തെത്തി	story	Male	30-40
kzt101EZF9cfoMLKifdb	audio/93dc133b-c50e-4696-87c6-1aff5f0293fe.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	കോമാളി കളിച്ച കഴുത	story	default	default
l0pT2x82vrBbsbnPlGjL	audio/ad021cb1-f313-4fcf-a8b2-899bfa172788.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കുന്തം പോയാൽ കുടത്തിലും തപ്പണം	proverb	Male	30-40
l36Mp9vqlpHeKrWuU4U0	audio/d82b86f6-d2ec-46b0-9d06-4b2279329b27.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആളുകൂടിയാൽ പാമ്പ് ചാവില്ല.	proverb	Male	30-40
l6Q2E25YSspsHHS9cxdX	audio/32f9a532-0b48-4763-8914-1be34275d1ea.wav	4g8oHH1MgvOvECpoSKbWWrRpWT82	3	കൽമുട്ടിലെ തൊലി പോയി.	conversation	Male	20-30
l7AT8Wa7lylU00PMlw4v	audio/05eb7055-bda7-4b0c-b30f-84774009dc15.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	ഞാൻ ഭക്ഷണം കഴിച്ചിട്ടില്ല.	conversation	default	default
lL5gaG7ZGO7mJZxTfJyc	audio/d2861d42-4b03-4b44-8a73-6806e9564f6f.wav	2N3Ywed7TuTc5eIWD58BinJ8aUq2	3	പോകാനിനി ഒരിടം ബാക്കിയില്ല.	conversation	default	default
lNhcrLdjEtUKu5xaAGY3	audio/8e82c72f-5c9c-4c90-94de-b5ad7ad48de3.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ശത്രുവിന്റെ ശത്രു മിത്രം.	proverb	Female	30-40
lR0HdtaurxiKxySLYsSw	audio/4c88d85f-53a8-4023-8a63-a1796cf7730f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	സമയമെത്രയായി?	conversation	Male	30-40
lXEnzdCZ5Y9U4qwMh1NK	audio/db0e7265-7aa7-4090-883e-5ce30938f8e3.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	അണ്ണാനെ മരം കയറ്റം പഠിപ്പിക്കണോ?	proverb	default	default
lZoINxpaxdkUmD1ULk8X	audio/d7ab6a32-273e-4f8b-9043-594e8d6a3527.wav	oeaNxrE0uxNSfoDpdrCYGBGC7uC3	3	തേടിയ വള്ളി കാലിൽ ചുറ്റി.	proverb	default	default
lcMjL2A91h986WhQeFlL	audio/2a4f27ab-0e39-4cfa-8600-227490ac104b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കൈനോട്ടക്കാരൻ	story	Male	30-40
lk7ff762NA5dqDY5U5g7	audio/21e71fee-57cd-43d4-8d5e-1e1d6899173b.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	സിനിമ കാണാൻ വരുന്നോ?	conversation	Male	30-40
lmwfkd8GqwzULPtjluKY	audio/b8c79cec-1932-4178-a7f4-fdb6c0836cbe.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ആട്ടിന്‍ കുട്ടി ഉണർത്തിച്ചു	story	Female	30-40
ltKjK57R1IXZNGKSlqE0	audio/e02bc5fc-1729-499b-8181-ff46b582b01a.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ഞാൻ പാവമാണ്.	conversation	Female	30-40
lvjXctzj9fHNJznsmJRr	audio/7122be46-7869-4c84-b22f-b90ad1a6f527.wav	vUdcLk4ROIR8CsaYAG6YsAmj15J3	3	ചോദ്യം തെറ്റാണെങ്കിൽ ക്ഷമിക്കുക.	conversation	default	default
m8f8orFJ6GGB0roQgpYu	audio/0a82ec49-2472-4acd-8767-b1983d6dfdc4.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	തീയിൽ കുരുത്തത് വെയിലത്തു വാടുമോ?	proverb	Female	30-40
mABCgL6MQqJbPd9b0HkW	audio/cc453c13-d5b8-4cbd-8415-1217ee4a869b.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	നാളെ എന്തെങ്കിലും കാര്യത്തിന് പുറത്ത് പോകേണ്ടി വരും.	conversation	default	default
mAZ6O6XAHRBpPHiaHpPp	audio/bfc6201a-38b5-412c-85e7-46ef9b0ddd75.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഓണം കഴിഞ്ഞാൽ ഓലപ്പുര ഓട്ടപ്പുര.	proverb	Male	30-40
mAvgSsfTpzRiMvKcr60T	audio/cef2575c-8785-4bbb-9109-92c5556892f8.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കാക്ക കുളിച്ചാല്‍ കൊക്കാവില്ല	story	Male	30-40
mC4drRZNRtEeVTeR0P6h	audio/3da20920-4d11-438d-8d80-f43dcb6ad962.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	ആമിന ഇപ്പോൾ ഏതു ക്ലാസ്സിലാ?	conversation	Male	30-40
mhM1wxMLopnUhMz900ug	audio/f5b2b8b9-6dc9-4a19-afac-1ea825c29835.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	കുറുക്കൻ ചത്താലും കണ്ണ് കോഴിക്കൂട്ടില്.	proverb	Female	30-40
midoPZQ2rfhMkKB2drGd	audio/85645ed8-9d4a-4279-b74d-6ac64c9d6751.wav	L2VjTEBUwJVobWfHy9wPZo0C7EQ2	3	മെല്ലെത്തിന്നാൽ മുള്ളും തിന്നാം.	proverb	default	default
mlL0j8oYemknTQZGZybK	audio/9c444013-d1a8-452c-9fe8-98a59b8db953.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ആറ്റിൽ കളഞ്ഞാലും അളന്ന് കളയണം.	proverb	Male	30-40
mmd9neCYiOpLWDfphpeW	audio/4866b819-82a3-4a68-8c67-5396a003c356.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഇഷ്ടം മുറിക്കാൻ അർത്ഥം മഴു	proverb	Male	30-40
mneoHlL38W5iYWqWChXS	audio/570882fe-0585-4b79-bb69-2c1348c5bd8f.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	കാലത്തേ വിതച്ചാൽ നേരത്തേ കൊയ്യാം.	proverb	Male	30-40
msRRmTO52ptMV0CWklBk	audio/5157bbe2-1db6-4fca-86fe-929dd82c86d9.wav	7mITU5Ja1Tf9UtKHpmiCr1n9ZKj1	3	ആരുടെ കയ്യിലാണ് താക്കോൾ?	conversation	Male	30-40
mtkRq1jECZ264evfeH4i	audio/9399e480-3877-4ad1-9430-e1a291fbcee6.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	പുൽച്ചാടികളുടെ ചിലപ്പ് കേൾക്കാനിടയായ കഴുതയ്ക്ക് അവ മധുരസ്വരമായി അനുഭവപ്പെട്ടു	story	Male	30-40
mwAGigiij7kYsFqQpUir	audio/148c5649-3094-4ef3-9e50-140bfc214ab2.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	നിന്നെ കാണാൻ നല്ല ഭംഗിയുണ്ട്.	conversation	Female	30-40
n4KgmkhGmD2IjWdmommP	audio/4c81e849-98fd-4359-be9a-9c26c6a2f202.wav	2dEDqqeI3PZx0m2D9EBHUn7noTM2	3	ഉണ്ണിയെ കണ്ടാൽ അറിയാം ഊരിലെ പഞ്ഞം.	proverb	Male	30-40
nLzpSTftyxK0O0K51pNt	audio/1a8ff204-8dec-40c1-b7a4-57f7aa9032b4.wav	KPppnsxEYoYUpLTsjFfNl8exkYv1	3	പൊന്മുട്ടയിടുന്ന താറാവ്	story	default	default
nOMjqgtfgmWwVgIG1He8	audio/8281786c-bc28-4cb4-90be-833143adc4f9.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഗുണപാഠം: ദ്രോഹികൾക്ക് ഉപദ്രവിക്കാന്‍ എപ്പോഴും ന്യായങ്ങളുണ്ടാവും	story	default	default
nPXlsyzgjuYmSX0SaAeT	audio/43aeca1e-bfd0-40dd-b9c4-f761a5cccb47.wav	59Tt9EuW2DOtyckjvkMVmuPqRW13	3	വാ നമുക്കൊന്ന് കടല് കണ്ടിട്ട് വരാം	conversation	Male	30-40
nWfYt5BKG2ANXqZOEY7Z	audio/ebd56464-e0b0-4956-b6b6-a7fc53f483b2.wav	MYf90clR8ehYYBOp1NAncn85tuH3	3	ഞാന്‍ കുടിക്കുന്ന ഉറവയില്‍ നിന്നാണ് നീ കുടിക്കുന്നത് എന്നായി ചെന്നായയുടെ അടുത്ത ആരോപണം	story	default	default
nagch8oo8VF16D3dZd4Y	audio/86b2632e-f8da-45f3-92cd-d36617a6eafa.wav	rjh2u8PthLd9AuPARWuuiRcZKfp1	3	ആമയും പക്ഷികളും	story	Female	30-40
nd7P2VkQTwSWLVJLIJNH	audio/f4e9915b-76fb-43d2-88f7-a1146ac9dfc7.wav	QGQIxn0cBVOpnmi3P3jnAYYRNHZ2	3	സൂചികൊണ്ടെടുക്കേണ്ടത് തൂമ്പ കൊണ്ടെടുക്കരുത്.	proverb	default	default
